time(UTC),temp_air,relative_humidity,ghi,dni,dhi,IR(h),wind_speed,wind_direction,pressure
2024-10-12 01:00:00+06:00,25.33,96.9,0.0,0.0,0.0,421.85,0.9,255.0,101058.0
2024-10-12 02:00:00+06:00,25.25,97.1,0.0,0.0,0.0,418.45,0.76,288.0,100968.0
2024-10-12 03:00:00+06:00,24.99,98.3,0.0,0.0,0.0,421.25,0.9,314.0,100958.0
2024-10-12 04:00:00+06:00,24.8,98.7,0.0,0.0,0.0,416.65,1.03,326.0,100948.0
2024-10-12 05:00:00+06:00,24.77,98.85,0.0,0.0,0.0,420.85,1.03,330.0,100958.0
2024-10-12 06:00:00+06:00,24.8,98.6,0.0,0.0,0.0,420.25,1.17,351.0,100968.0
2024-10-12 07:00:00+06:00,25.54,96.6,63.0,26.79,58.0,420.05,1.1,357.0,101038.0
2024-10-12 08:00:00+06:00,26.83,90.65,300.0,371.01,149.0,418.25,1.24,345.0,101108.0
2024-10-12 09:00:00+06:00,28.38,79.8,536.0,630.58,160.0,418.05,1.52,337.0,101168.0
2024-10-12 10:00:00+06:00,29.16,74.0,712.0,729.56,171.0,431.25,1.59,352.0,101168.0
2024-10-12 11:00:00+06:00,29.79,72.5,795.0,680.76,228.0,439.65,1.31,354.0,101128.0
2024-10-12 12:00:00+06:00,29.96,73.05,850.0,739.49,211.0,441.45,1.1,354.0,101048.0
2024-10-12 13:00:00+06:00,30.55,69.1,836.0,789.86,178.0,440.85,0.83,329.0,100968.0
2024-10-12 14:00:00+06:00,30.77,68.35,716.0,699.59,197.0,441.85,0.69,330.0,100858.0
2024-10-12 15:00:00+06:00,30.74,68.4,545.0,598.27,188.0,439.45,0.69,301.0,100768.0
2024-10-12 16:00:00+06:00,30.67,68.7,292.0,272.36,181.0,434.25,0.97,274.0,100738.0
2024-10-12 17:00:00+06:00,30.17,70.85,12.0,0.0,12.0,433.05,0.97,251.0,100778.0
2024-10-12 18:00:00+06:00,29.18,76.25,0.0,0.0,0.0,430.65,1.52,255.0,100788.0
2024-10-12 19:00:00+06:00,28.33,81.15,0.0,0.0,0.0,429.05,1.52,259.0,100848.0
2024-10-12 20:00:00+06:00,27.76,84.15,0.0,0.0,0.0,429.25,1.59,274.0,100968.0
2024-10-12 21:00:00+06:00,27.25,86.3,0.0,0.0,0.0,424.25,1.66,292.0,101008.0
2024-10-12 22:00:00+06:00,26.75,88.3,0.0,0.0,0.0,420.45,1.72,300.0,101038.0
2024-10-12 23:00:00+06:00,26.37,89.5,0.0,0.0,0.0,420.65,1.66,302.0,100978.0
2024-10-13 00:00:00+06:00,26.08,90.45,0.0,0.0,0.0,420.65,1.59,302.0,100958.0
2024-10-13 01:00:00+06:00,25.88,91.9,0.0,0.0,0.0,421.25,1.66,303.0,100908.0
2024-10-13 02:00:00+06:00,25.71,92.15,0.0,0.0,0.0,421.05,1.72,310.0,100878.0
2024-10-13 03:00:00+06:00,25.59,91.95,0.0,0.0,0.0,423.25,1.79,316.0,100858.0
2024-10-13 04:00:00+06:00,25.48,91.8,0.0,0.0,0.0,424.25,1.79,321.0,100818.0
2024-10-13 05:00:00+06:00,25.33,92.1,0.0,0.0,0.0,420.25,1.59,329.0,100848.0
2024-10-13 06:00:00+06:00,25.11,92.95,0.0,0.0,0.0,414.45,1.45,334.0,100898.0
2024-10-13 07:00:00+06:00,25.62,92.3,42.0,5.41,41.0,411.85,1.17,337.0,101008.0
2024-10-13 08:00:00+06:00,26.96,86.35,151.0,19.76,143.0,414.05,1.52,339.0,101068.0
2024-10-13 09:00:00+06:00,28.5,80.35,360.0,143.14,275.0,419.65,1.59,346.0,101098.0
2024-10-13 10:00:00+06:00,29.89,72.6,522.0,236.87,347.0,422.85,1.79,5.0,101128.0
2024-10-13 11:00:00+06:00,30.57,69.6,389.0,31.33,363.0,432.85,1.66,11.0,101068.0
2024-10-13 12:00:00+06:00,31.19,68.85,236.0,0.0,236.0,437.85,1.66,3.0,100978.0
2024-10-13 13:00:00+06:00,31.42,73.9,228.0,0.0,228.0,444.85,1.59,334.0,100898.0
2024-10-13 14:00:00+06:00,31.45,73.55,595.0,365.76,325.0,450.05,1.66,333.0,100788.0
2024-10-13 15:00:00+06:00,31.4,73.3,241.0,15.18,232.0,448.45,1.72,327.0,100688.0
2024-10-13 16:00:00+06:00,29.2,75.1,150.0,12.38,145.0,453.25,1.52,324.0,100708.0
2024-10-13 17:00:00+06:00,29.04,76.85,19.0,0.0,19.0,439.85,0.76,335.0,100708.0
2024-10-13 18:00:00+06:00,28.52,80.75,0.0,0.0,0.0,432.45,0.76,318.0,100748.0
2024-10-13 19:00:00+06:00,28.05,85.3,0.0,0.0,0.0,427.45,0.48,354.0,100828.0
2024-10-13 20:00:00+06:00,28.0,83.05,0.0,0.0,0.0,418.25,0.14,91.0,100948.0
2024-10-13 21:00:00+06:00,27.65,85.15,0.0,0.0,0.0,415.45,0.55,196.0,100998.0
2024-10-13 22:00:00+06:00,26.39,92.25,0.0,0.0,0.0,415.85,0.9,210.0,101028.0
2024-10-13 23:00:00+06:00,25.95,94.6,0.0,0.0,0.0,418.25,1.03,231.0,101008.0
2024-10-14 00:00:00+06:00,25.51,96.3,0.0,0.0,0.0,414.85,1.17,263.0,100968.0
2024-10-14 01:00:00+06:00,25.22,97.65,0.0,0.0,0.0,413.05,1.17,275.0,100948.0
2024-10-14 02:00:00+06:00,25.02,97.75,0.0,0.0,0.0,409.65,1.45,310.0,100908.0
2024-10-14 03:00:00+06:00,24.99,97.1,0.0,0.0,0.0,409.65,1.59,332.0,100878.0
2024-10-14 04:00:00+06:00,25.0,96.3,0.0,0.0,0.0,409.85,1.66,347.0,100858.0
2024-10-14 05:00:00+06:00,24.9,96.05,0.0,0.0,0.0,406.25,1.66,357.0,100878.0
2024-10-14 06:00:00+06:00,24.76,96.15,0.0,0.0,0.0,405.05,1.59,6.0,100918.0
2024-10-14 07:00:00+06:00,25.51,94.5,102.0,218.72,62.0,404.05,1.38,10.0,101018.0
2024-10-14 08:00:00+06:00,27.4,86.75,320.0,484.22,125.0,408.25,1.59,14.0,101078.0
2024-10-14 09:00:00+06:00,28.93,79.05,536.0,652.72,150.0,414.25,1.72,22.0,101108.0
2024-10-14 10:00:00+06:00,30.11,70.5,698.0,701.08,182.0,421.05,2.0,38.0,101088.0
2024-10-14 11:00:00+06:00,30.75,65.95,779.0,653.15,239.0,435.05,1.72,45.0,101048.0
2024-10-14 12:00:00+06:00,31.25,63.4,829.0,696.25,232.0,426.85,1.45,33.0,100958.0
2024-10-14 13:00:00+06:00,31.84,58.95,797.0,688.87,228.0,433.65,0.69,34.0,100888.0
2024-10-14 14:00:00+06:00,32.02,57.95,517.0,217.83,357.0,430.65,0.55,348.0,100798.0
2024-10-14 15:00:00+06:00,31.93,57.85,492.0,436.14,235.0,433.25,0.62,302.0,100718.0
2024-10-14 16:00:00+06:00,31.36,59.55,47.0,0.0,47.0,432.05,0.76,287.0,100658.0
2024-10-14 17:00:00+06:00,30.52,67.25,127.0,299.98,73.0,427.85,0.55,261.0,100578.0
2024-10-14 18:00:00+06:00,29.09,82.75,0.0,0.0,0.0,428.25,0.76,236.0,100668.0
2024-10-14 19:00:00+06:00,28.14,84.3,0.0,0.0,0.0,421.05,0.97,256.0,100768.0
2024-10-14 20:00:00+06:00,27.8,84.05,0.0,0.0,0.0,418.25,0.83,251.0,100898.0
2024-10-14 21:00:00+06:00,27.57,85.0,0.0,0.0,0.0,420.05,0.83,232.0,100978.0
2024-10-14 22:00:00+06:00,26.99,88.25,0.0,0.0,0.0,417.85,0.9,226.0,101038.0
2024-10-14 23:00:00+06:00,26.79,89.2,0.0,0.0,0.0,414.85,0.83,235.0,101008.0
2024-10-15 00:00:00+06:00,27.14,87.9,0.0,0.0,0.0,413.25,0.34,259.0,100978.0
2024-10-15 01:00:00+06:00,25.7,93.9,0.0,0.0,0.0,423.45,1.31,348.0,100948.0
2024-10-15 02:00:00+06:00,25.56,93.35,0.0,0.0,0.0,416.45,1.59,352.0,100898.0
2024-10-15 03:00:00+06:00,25.44,92.75,0.0,0.0,0.0,414.65,1.66,1.0,100868.0
2024-10-15 04:00:00+06:00,25.38,92.2,0.0,0.0,0.0,415.05,1.66,11.0,100888.0
2024-10-15 05:00:00+06:00,25.28,92.5,0.0,0.0,0.0,417.25,1.52,14.0,100918.0
2024-10-15 06:00:00+06:00,25.24,92.95,0.0,0.0,0.0,419.05,1.52,14.0,100938.0
2024-10-15 07:00:00+06:00,26.01,91.65,96.0,176.82,64.0,415.05,1.38,25.0,101028.0
2024-10-15 08:00:00+06:00,27.95,84.15,245.0,189.76,169.0,422.45,1.59,49.0,101078.0
2024-10-15 09:00:00+06:00,29.57,76.3,519.0,592.68,170.0,417.05,1.66,76.0,101128.0
2024-10-15 10:00:00+06:00,30.59,67.85,642.0,530.57,253.0,425.05,1.45,94.0,101118.0
2024-10-15 11:00:00+06:00,31.11,63.85,767.0,626.48,251.0,440.05,0.76,92.0,101088.0
2024-10-15 12:00:00+06:00,31.49,61.85,798.0,617.03,271.0,433.05,0.14,353.0,101028.0
2024-10-15 13:00:00+06:00,31.64,61.0,789.0,674.82,234.0,439.25,0.28,23.0,100908.0
2024-10-15 14:00:00+06:00,31.83,61.05,658.0,547.3,258.0,443.45,0.07,323.0,100798.0
2024-10-15 15:00:00+06:00,31.56,62.1,387.0,179.31,282.0,439.25,0.83,310.0,100708.0
2024-10-15 16:00:00+06:00,31.02,63.65,238.0,136.2,184.0,432.25,0.28,273.0,100668.0
2024-10-15 17:00:00+06:00,30.28,68.15,107.0,175.65,76.0,436.25,0.76,289.0,100678.0
2024-10-15 18:00:00+06:00,29.18,80.2,0.0,0.0,0.0,435.85,0.55,329.0,100748.0
2024-10-15 19:00:00+06:00,28.21,84.2,0.0,0.0,0.0,436.05,0.48,333.0,100858.0
2024-10-15 20:00:00+06:00,27.4,84.35,0.0,0.0,0.0,430.45,1.1,65.0,100948.0
2024-10-15 21:00:00+06:00,26.79,88.3,0.0,0.0,0.0,428.85,1.17,117.0,101018.0
2024-10-15 22:00:00+06:00,26.28,92.6,0.0,0.0,0.0,420.45,0.97,167.0,101038.0
2024-10-15 23:00:00+06:00,26.1,93.0,0.0,0.0,0.0,417.05,0.69,172.0,101068.0
2024-10-16 00:00:00+06:00,26.32,91.6,0.0,0.0,0.0,418.85,0.21,46.0,101018.0
2024-10-16 01:00:00+06:00,26.41,91.8,0.0,0.0,0.0,421.85,0.69,40.0,100988.0
2024-10-16 02:00:00+06:00,25.72,95.35,0.0,0.0,0.0,423.25,0.9,41.0,100948.0
2024-10-16 03:00:00+06:00,25.38,96.7,0.0,0.0,0.0,418.25,0.83,77.0,100938.0
2024-10-16 04:00:00+06:00,24.97,98.25,0.0,0.0,0.0,416.65,0.9,58.0,100968.0
2024-10-16 05:00:00+06:00,25.09,98.15,0.0,0.0,0.0,422.65,0.69,86.0,100978.0
2024-10-16 06:00:00+06:00,24.64,98.85,0.0,0.0,0.0,411.45,0.9,114.0,101028.0
2024-10-16 07:00:00+06:00,25.63,96.25,98.0,206.68,61.0,418.05,1.1,151.0,101128.0
2024-10-16 08:00:00+06:00,26.81,89.55,285.0,336.47,151.0,420.45,1.52,161.0,101198.0
2024-10-16 09:00:00+06:00,28.06,85.5,434.0,317.25,248.0,424.85,1.38,158.0,101248.0
2024-10-16 10:00:00+06:00,28.88,83.9,598.0,416.26,294.0,432.05,0.9,167.0,101278.0
2024-10-16 11:00:00+06:00,29.91,81.55,690.0,433.88,334.0,431.85,0.48,183.0,101228.0
2024-10-16 12:00:00+06:00,30.95,71.15,831.0,721.74,217.0,445.05,0.28,186.0,101148.0
2024-10-16 13:00:00+06:00,31.48,68.2,741.0,549.52,291.0,441.85,0.97,329.0,101048.0
2024-10-16 14:00:00+06:00,31.44,65.6,696.0,680.69,201.0,448.85,1.38,332.0,100958.0
2024-10-16 15:00:00+06:00,31.02,65.1,550.0,675.38,157.0,449.25,1.66,344.0,100818.0
2024-10-16 16:00:00+06:00,29.4,71.85,349.0,587.99,118.0,442.25,1.1,17.0,100858.0
2024-10-16 17:00:00+06:00,29.0,75.15,83.0,69.36,71.0,439.05,0.21,226.0,100768.0
2024-10-16 18:00:00+06:00,28.21,81.35,0.0,0.0,0.0,426.85,1.38,157.0,100858.0
2024-10-16 19:00:00+06:00,27.42,85.85,0.0,0.0,0.0,426.65,1.93,147.0,100888.0
2024-10-16 20:00:00+06:00,26.83,89.2,0.0,0.0,0.0,420.85,1.93,162.0,100998.0
2024-10-16 21:00:00+06:00,26.5,91.5,0.0,0.0,0.0,421.45,1.79,174.0,101058.0
2024-10-16 22:00:00+06:00,26.2,93.55,0.0,0.0,0.0,417.85,1.66,174.0,101118.0
2024-10-16 23:00:00+06:00,25.95,95.25,0.0,0.0,0.0,418.65,1.38,177.0,101108.0
2024-10-17 00:00:00+06:00,25.55,97.35,0.0,0.0,0.0,414.05,1.03,203.0,101098.0
2024-10-17 01:00:00+06:00,25.3,97.75,0.0,0.0,0.0,411.85,0.97,193.0,101118.0
2024-10-17 02:00:00+06:00,25.5,97.05,0.0,0.0,0.0,415.05,0.62,201.0,101058.0
2024-10-17 03:00:00+06:00,25.5,97.2,0.0,0.0,0.0,418.65,0.48,8.0,101048.0
2024-10-17 04:00:00+06:00,24.52,99.45,0.0,0.0,0.0,416.45,0.83,33.0,101148.0
2024-10-17 05:00:00+06:00,24.32,98.35,0.0,0.0,0.0,415.25,0.9,59.0,101158.0
2024-10-17 06:00:00+06:00,24.31,98.55,0.0,0.0,0.0,413.45,1.1,110.0,101148.0
2024-10-17 07:00:00+06:00,24.8,97.35,77.0,90.38,61.0,416.05,1.45,126.0,101238.0
2024-10-17 08:00:00+06:00,26.01,92.05,142.0,15.15,136.0,417.05,1.38,130.0,101298.0
2024-10-17 09:00:00+06:00,27.09,84.9,240.0,20.56,228.0,420.85,1.66,136.0,101328.0
2024-10-17 10:00:00+06:00,28.55,79.7,124.0,0.0,124.0,430.45,1.31,141.0,101328.0
2024-10-17 11:00:00+06:00,29.3,79.0,123.0,0.0,123.0,439.25,0.97,145.0,101288.0
2024-10-17 12:00:00+06:00,30.34,70.45,493.0,93.23,414.0,443.85,1.03,154.0,101188.0
2024-10-17 13:00:00+06:00,30.35,75.35,584.0,226.9,399.0,440.25,0.48,69.0,101128.0
2024-10-17 14:00:00+06:00,30.5,71.65,646.0,533.47,260.0,438.45,0.48,32.0,100998.0
2024-10-17 15:00:00+06:00,30.71,67.0,334.0,100.3,276.0,443.25,0.62,22.0,100878.0
2024-10-17 16:00:00+06:00,28.88,74.85,127.0,5.14,125.0,439.45,2.14,153.0,100988.0
2024-10-17 17:00:00+06:00,26.27,85.9,59.0,17.69,56.0,429.65,2.41,161.0,100878.0
2024-10-17 18:00:00+06:00,25.59,89.65,0.0,0.0,0.0,421.05,1.17,194.0,100928.0
2024-10-17 19:00:00+06:00,25.59,89.7,0.0,0.0,0.0,418.05,0.28,210.0,101068.0
2024-10-17 20:00:00+06:00,25.45,92.5,0.0,0.0,0.0,417.65,0.28,81.0,101148.0
2024-10-17 21:00:00+06:00,24.96,94.6,0.0,0.0,0.0,410.65,0.76,94.0,101188.0
2024-10-17 22:00:00+06:00,24.87,95.1,0.0,0.0,0.0,418.05,0.9,112.0,101208.0
2024-10-17 23:00:00+06:00,24.78,95.85,0.0,0.0,0.0,418.05,0.9,123.0,101208.0
2024-10-18 00:00:00+06:00,24.69,96.1,0.0,0.0,0.0,417.05,0.97,125.0,101208.0
2024-10-18 01:00:00+06:00,24.57,96.15,0.0,0.0,0.0,406.45,1.31,148.0,101198.0
2024-10-18 02:00:00+06:00,24.54,96.1,0.0,0.0,0.0,411.05,1.31,165.0,101188.0
2024-10-18 03:00:00+06:00,24.51,96.8,0.0,0.0,0.0,417.05,1.1,161.0,101128.0
2024-10-18 04:00:00+06:00,24.51,97.1,0.0,0.0,0.0,418.85,1.1,152.0,101088.0
2024-10-18 05:00:00+06:00,24.45,97.35,0.0,0.0,0.0,418.45,1.03,90.0,101098.0
2024-10-18 06:00:00+06:00,24.21,96.9,0.0,0.0,0.0,418.65,1.38,68.0,101118.0
2024-10-18 07:00:00+06:00,24.5,95.85,24.0,0.0,24.0,421.05,1.45,67.0,101238.0
2024-10-18 08:00:00+06:00,25.33,92.5,80.0,0.0,80.0,428.65,1.59,86.0,101288.0
2024-10-18 09:00:00+06:00,26.35,87.0,171.0,1.72,170.0,420.85,1.79,99.0,101378.0
2024-10-18 10:00:00+06:00,27.32,83.05,350.0,41.41,320.0,426.45,1.93,104.0,101348.0
2024-10-18 11:00:00+06:00,28.18,81.6,654.0,364.8,357.0,429.65,2.07,102.0,101318.0
2024-10-18 12:00:00+06:00,28.67,78.95,134.0,0.0,134.0,433.85,1.93,93.0,101218.0
2024-10-18 13:00:00+06:00,27.07,86.35,73.0,0.0,73.0,435.45,1.79,135.0,101118.0
2024-10-18 14:00:00+06:00,27.56,83.05,437.0,116.68,353.0,434.25,1.72,131.0,100988.0
2024-10-18 15:00:00+06:00,27.43,82.1,288.0,52.21,258.0,438.05,1.86,131.0,100888.0
2024-10-18 16:00:00+06:00,27.15,82.1,53.0,0.0,53.0,430.45,1.45,144.0,100878.0
2024-10-18 17:00:00+06:00,26.69,84.7,10.0,0.0,10.0,431.85,0.41,117.0,100898.0
2024-10-18 18:00:00+06:00,26.3,88.15,0.0,0.0,0.0,428.45,0.9,34.0,100998.0
2024-10-18 19:00:00+06:00,25.88,89.7,0.0,0.0,0.0,426.85,0.9,64.0,101048.0
2024-10-18 20:00:00+06:00,25.17,93.05,0.0,0.0,0.0,424.05,1.24,73.0,101138.0
2024-10-18 21:00:00+06:00,24.98,94.15,0.0,0.0,0.0,421.65,1.24,75.0,101128.0
2024-10-18 22:00:00+06:00,24.82,95.35,0.0,0.0,0.0,425.85,1.24,123.0,101188.0
2024-10-18 23:00:00+06:00,24.75,95.05,0.0,0.0,0.0,424.05,1.31,130.0,101148.0
2024-10-19 00:00:00+06:00,24.63,94.8,0.0,0.0,0.0,424.45,1.79,131.0,101128.0
2024-10-19 01:00:00+06:00,24.68,95.25,0.0,0.0,0.0,419.85,1.72,141.0,101118.0
2024-10-19 02:00:00+06:00,24.62,96.1,0.0,0.0,0.0,426.45,1.31,133.0,101058.0
2024-10-19 03:00:00+06:00,24.49,96.55,0.0,0.0,0.0,421.85,1.38,119.0,101028.0
2024-10-19 04:00:00+06:00,24.38,96.95,0.0,0.0,0.0,423.25,1.38,96.0,100968.0
2024-10-19 05:00:00+06:00,24.32,96.65,0.0,0.0,0.0,424.85,1.52,81.0,100998.0
2024-10-19 06:00:00+06:00,24.09,97.55,0.0,0.0,0.0,416.65,1.79,59.0,100998.0
2024-10-19 07:00:00+06:00,24.23,97.45,69.0,63.6,58.0,418.45,2.0,59.0,101098.0
2024-10-19 08:00:00+06:00,24.94,95.85,85.0,0.0,85.0,423.45,2.07,74.0,101178.0
2024-10-19 09:00:00+06:00,25.61,94.05,136.0,0.0,136.0,423.45,1.66,90.0,101248.0
2024-10-19 10:00:00+06:00,26.67,90.5,241.0,2.77,239.0,425.85,1.59,97.0,101268.0
2024-10-19 11:00:00+06:00,27.29,87.55,249.0,0.0,249.0,432.05,1.59,84.0,101198.0
2024-10-19 12:00:00+06:00,27.67,85.2,239.0,0.0,239.0,433.45,1.59,71.0,101128.0
2024-10-19 13:00:00+06:00,27.83,86.55,95.0,0.0,95.0,436.05,1.86,79.0,101058.0
2024-10-19 14:00:00+06:00,28.45,83.1,223.0,1.4,222.0,439.45,2.07,81.0,100908.0
2024-10-19 15:00:00+06:00,28.46,80.85,268.0,36.78,247.0,437.65,2.34,73.0,100848.0
2024-10-19 16:00:00+06:00,26.19,84.55,156.0,20.93,148.0,432.85,2.62,130.0,100918.0
2024-10-19 17:00:00+06:00,25.29,88.9,82.0,85.95,68.0,430.05,1.79,131.0,100888.0
2024-10-19 18:00:00+06:00,24.99,89.45,0.0,0.0,0.0,423.25,1.38,129.0,100898.0
2024-10-19 19:00:00+06:00,24.8,90.65,0.0,0.0,0.0,417.05,1.52,119.0,100958.0
2024-10-19 20:00:00+06:00,24.6,92.55,0.0,0.0,0.0,418.65,1.66,124.0,101048.0
2024-10-19 21:00:00+06:00,24.4,93.75,0.0,0.0,0.0,417.25,1.45,111.0,101108.0
2024-10-19 22:00:00+06:00,24.18,94.2,0.0,0.0,0.0,422.85,1.52,102.0,101148.0
2024-10-19 23:00:00+06:00,23.94,94.55,0.0,0.0,0.0,423.65,2.28,107.0,101128.0
2024-10-20 00:00:00+06:00,23.78,94.95,0.0,0.0,0.0,419.85,1.93,113.0,101068.0
2024-10-20 01:00:00+06:00,24.12,95.7,0.0,0.0,0.0,421.65,1.72,106.0,101048.0
2024-10-20 02:00:00+06:00,24.07,96.25,0.0,0.0,0.0,421.45,1.52,106.0,100988.0
2024-10-20 03:00:00+06:00,24.08,96.65,0.0,0.0,0.0,421.05,1.52,93.0,100948.0
2024-10-20 04:00:00+06:00,24.05,97.0,0.0,0.0,0.0,419.05,1.59,97.0,100928.0
2024-10-20 05:00:00+06:00,24.09,97.15,0.0,0.0,0.0,422.45,1.86,93.0,100948.0
2024-10-20 06:00:00+06:00,24.15,97.05,0.0,0.0,0.0,422.65,2.34,96.0,100988.0
2024-10-20 07:00:00+06:00,24.3,96.8,39.0,5.85,38.0,421.85,2.69,96.0,101078.0
2024-10-20 08:00:00+06:00,24.54,96.3,27.0,0.0,27.0,422.05,3.03,96.0,101118.0
2024-10-20 09:00:00+06:00,24.9,95.3,54.0,0.0,54.0,423.05,3.38,102.0,101188.0
2024-10-20 10:00:00+06:00,25.44,93.75,90.0,0.0,90.0,424.85,3.38,104.0,101188.0
2024-10-20 11:00:00+06:00,25.55,87.25,77.0,0.0,77.0,424.05,4.0,110.0,101158.0
2024-10-20 12:00:00+06:00,25.4,86.55,94.0,0.0,94.0,423.25,3.52,108.0,101078.0
2024-10-20 13:00:00+06:00,25.19,87.4,95.0,0.0,95.0,423.65,3.38,92.0,101008.0
2024-10-20 14:00:00+06:00,25.04,89.1,91.0,0.0,91.0,423.05,3.17,99.0,100928.0
2024-10-20 15:00:00+06:00,24.82,91.05,189.0,3.52,187.0,426.65,3.17,112.0,100868.0
2024-10-20 16:00:00+06:00,24.78,91.2,70.0,0.0,70.0,424.45,3.17,116.0,100858.0
2024-10-20 17:00:00+06:00,24.55,92.35,29.0,0.0,29.0,424.65,3.1,116.0,100878.0
2024-10-20 18:00:00+06:00,24.3,93.0,0.0,0.0,0.0,424.85,2.83,117.0,100898.0
2024-10-20 19:00:00+06:00,24.23,94.2,0.0,0.0,0.0,427.45,2.21,112.0,100968.0
2024-10-20 20:00:00+06:00,23.91,94.75,0.0,0.0,0.0,430.45,2.62,124.0,100998.0
2024-10-20 21:00:00+06:00,23.72,95.85,0.0,0.0,0.0,431.45,3.1,120.0,101058.0
2024-10-20 22:00:00+06:00,23.4,96.6,0.0,0.0,0.0,433.25,2.97,120.0,101058.0
2024-10-20 23:00:00+06:00,23.02,97.65,0.0,0.0,0.0,431.65,2.48,118.0,101048.0
2024-10-21 00:00:00+06:00,22.8,98.45,0.0,0.0,0.0,433.45,1.45,116.0,101028.0
2024-10-21 01:00:00+06:00,23.28,97.0,0.0,0.0,0.0,431.65,2.97,110.0,100988.0
2024-10-21 02:00:00+06:00,23.11,97.6,0.0,0.0,0.0,432.05,2.83,112.0,100908.0
2024-10-21 03:00:00+06:00,23.23,97.6,0.0,0.0,0.0,434.05,2.62,104.0,100858.0
2024-10-21 04:00:00+06:00,23.51,96.7,0.0,0.0,0.0,433.85,3.03,107.0,100888.0
2024-10-21 05:00:00+06:00,23.84,95.9,0.0,0.0,0.0,435.65,3.52,118.0,100888.0
2024-10-21 06:00:00+06:00,24.13,94.65,0.0,0.0,0.0,435.45,4.28,128.0,100908.0
2024-10-21 07:00:00+06:00,24.16,95.45,10.0,0.0,10.0,433.45,4.48,137.0,100968.0
2024-10-21 08:00:00+06:00,24.34,94.7,29.0,0.0,29.0,431.65,4.97,145.0,101038.0
2024-10-21 09:00:00+06:00,24.45,94.45,57.0,0.0,57.0,434.05,4.69,153.0,101088.0
2024-10-21 10:00:00+06:00,24.76,94.6,154.0,0.0,154.0,432.45,3.86,161.0,101098.0
2024-10-21 11:00:00+06:00,24.89,94.95,71.0,0.0,71.0,435.25,3.59,167.0,101068.0
2024-10-21 12:00:00+06:00,24.62,94.85,97.0,0.0,97.0,434.05,4.0,173.0,101008.0
2024-10-21 13:00:00+06:00,24.66,95.6,96.0,0.0,96.0,434.25,3.66,162.0,100948.0
2024-10-21 14:00:00+06:00,24.68,95.65,261.0,5.64,257.0,431.05,3.17,157.0,100868.0
2024-10-21 15:00:00+06:00,24.6,94.55,104.0,0.0,104.0,428.45,3.86,156.0,100828.0
2024-10-21 16:00:00+06:00,24.49,94.75,36.0,0.0,36.0,429.85,3.72,152.0,100878.0
2024-10-21 17:00:00+06:00,24.34,94.6,22.0,0.0,22.0,425.85,3.79,152.0,100838.0
2024-10-21 18:00:00+06:00,24.25,94.35,0.0,0.0,0.0,421.25,3.86,151.0,100908.0
2024-10-21 19:00:00+06:00,24.26,94.35,0.0,0.0,0.0,421.45,4.0,150.0,100918.0
2024-10-21 20:00:00+06:00,24.36,94.25,0.0,0.0,0.0,422.45,4.14,149.0,101008.0
2024-10-21 21:00:00+06:00,24.46,94.15,0.0,0.0,0.0,421.25,3.93,151.0,101048.0
2024-10-21 22:00:00+06:00,24.52,94.2,0.0,0.0,0.0,423.85,3.72,153.0,101088.0
2024-10-21 23:00:00+06:00,24.48,94.15,0.0,0.0,0.0,424.65,3.59,154.0,101078.0
2024-10-22 00:00:00+06:00,24.28,94.7,0.0,0.0,0.0,428.65,3.1,156.0,101038.0
2024-10-22 01:00:00+06:00,24.31,95.85,0.0,0.0,0.0,431.85,2.62,147.0,101018.0
2024-10-22 02:00:00+06:00,24.04,95.45,0.0,0.0,0.0,432.25,2.83,160.0,101018.0
2024-10-22 03:00:00+06:00,23.69,96.05,0.0,0.0,0.0,428.65,2.34,153.0,100978.0
2024-10-22 04:00:00+06:00,23.33,96.5,0.0,0.0,0.0,430.85,1.79,158.0,100938.0
2024-10-22 05:00:00+06:00,23.23,97.4,0.0,0.0,0.0,429.45,1.45,160.0,100978.0
2024-10-22 06:00:00+06:00,23.26,97.45,0.0,0.0,0.0,433.45,1.52,154.0,100998.0
2024-10-22 07:00:00+06:00,23.29,97.55,72.0,90.06,57.0,434.45,1.72,140.0,101058.0
2024-10-22 08:00:00+06:00,23.44,97.35,54.0,0.0,54.0,431.25,1.93,143.0,101138.0
2024-10-22 09:00:00+06:00,23.88,96.95,313.0,94.71,259.0,429.45,2.14,153.0,101208.0
2024-10-22 10:00:00+06:00,24.22,95.75,285.0,12.63,276.0,433.85,2.62,160.0,101228.0
2024-10-22 11:00:00+06:00,24.93,91.45,195.0,0.0,195.0,434.85,2.69,171.0,101168.0
2024-10-22 12:00:00+06:00,25.9,90.75,232.0,0.0,232.0,431.45,2.28,167.0,101098.0
2024-10-22 13:00:00+06:00,26.31,91.5,106.0,0.0,106.0,428.05,2.97,174.0,101008.0
2024-10-22 14:00:00+06:00,25.57,94.5,62.0,0.0,62.0,429.45,3.03,176.0,100928.0
2024-10-22 15:00:00+06:00,25.05,94.15,215.0,10.71,209.0,426.05,2.07,167.0,100868.0
2024-10-22 16:00:00+06:00,24.92,94.95,29.0,0.0,29.0,425.85,2.34,163.0,100938.0
2024-10-22 17:00:00+06:00,24.63,95.8,38.0,0.0,38.0,422.85,2.14,162.0,100908.0
2024-10-22 18:00:00+06:00,24.34,96.35,0.0,0.0,0.0,420.65,2.07,157.0,100958.0
